"ch1","ch2","ch3","ch4","ch5","ch6","ch7","ch8"
0.758935546875,0.839501953125,1.45341796875,0.71865234375,1.4574462890625,1.4816162109375,1.4429443359374998,0.16274414062499998
1.0086914062499999,1.0385009765625,1.4896728515625,0.8918701171875,1.4284423828125,1.4655029296875,1.4542236328125,0.124072265625
1.010302734375,1.0046630859374999,1.4945068359375,0.855615234375,1.442138671875,1.4429443359374998,1.47275390625,0.15146484375
1.03125,1.00224609375,1.493701171875,0.90234375,1.46953125,1.5202880859374999,1.4703369140625,0.1329345703125
0.9982177734375,1.0175537109375,1.5082031249999999,0.8749511718749999,1.456640625,1.49853515625,1.4735595703125,0.14018554687499998
0.9796874999999999,1.023193359375,1.5009521484375,0.8789794921874999,1.4429443359374998,1.5114257812499998,1.4751708984374998,0.15871582031249998
0.97646484375,1.03125,1.4953124999999998,0.8580322265625,1.4364990234375,1.4953124999999998,1.482421875,0.1506591796875
0.9732421874999999,1.0320556640625,1.5033691406249998,0.8958984375,1.4501953125,1.50498046875,1.4469726562499998,0.136962890625
0.9740478515625,0.9861328125,1.4953124999999998,0.8685058593749999,1.4687255859375,1.5017578125,1.4687255859375,0.14824218749999998
0.9579345703125,1.00546875,1.490478515625,0.8507812499999999,1.45341796875,1.52109375,1.482421875,0.1716064453125
0.9627685546875,1.018359375,1.4896728515625,0.8483642578124999,1.4348876953124998,1.4840332031249999,1.4477783203124999,0.1377685546875
0.95390625,0.97646484375,1.496923828125,0.8628662109374999,1.44052734375,1.4816162109375,1.47275390625,0.1571044921875
0.9410156249999999,0.9724365234375,1.4977294921875,0.8507812499999999,1.4397216796874999,1.4953124999999998,1.4848388671875,0.13212890624999998
0.9232910156249999,0.97646484375,1.5082031249999999,0.8604492187499999,1.429248046875,1.4880615234374999,1.482421875,0.14421386718749998
0.9160400390625,0.9788818359375,1.4872558593749998,0.8531982421875,1.4429443359374998,1.4961181640624999,1.5243164062499999,0.15146484375
0.9402099609375,0.9498779296875,1.4783935546875,0.8266113281249999,1.4437499999999999,1.4751708984374998,1.4687255859375,0.159521484375
0.9216796875,0.9466552734375,1.4896728515625,0.837890625,1.4518066406249999,1.4872558593749998,1.496923828125,0.1611328125
0.9152343749999999,0.95068359375,1.4687255859375,0.8266113281249999,1.4268310546874998,1.4687255859375,1.4679199218749999,0.16032714843749998
0.9305419921875,0.97001953125,1.46630859375,0.8241943359374999,1.4429443359374998,1.4945068359375,1.4888671875,0.15791015625
0.9071777343749999,0.9611572265624999,1.4590576171874998,0.80888671875,1.4308593749999998,1.52109375,1.4687255859375,0.159521484375
0.9249023437499999,0.95390625,1.5025634765625,0.7959960937499999,1.4437499999999999,1.4961181640624999,1.4558349609374999,0.182080078125
0.90234375,0.9063720703125,1.4687255859375,0.8032470703125,1.4300537109375,1.456640625,1.4429443359374998,0.15791015625
0.8830078124999999,0.9394042968749999,1.4912841796874998,0.7927734375,1.4397216796874999,1.4687255859375,1.4461669921875,0.149853515625
0.88623046875,0.9257080078125,1.482421875,0.8129150390625,1.4445556640625,1.4751708984374998,1.4759765624999999,0.16274414062499998
0.881396484375,0.9595458984374999,1.46953125,0.8048583984375,1.4397216796874999,1.482421875,1.4920898437499999,0.146630859375
0.8499755859375,0.9273193359374999,1.4558349609374999,0.8121093749999999,1.4437499999999999,1.4767822265625,1.46953125,0.18449707031249998
0.8693115234375,0.8870361328124999,1.4655029296875,0.7855224609375,1.4308593749999998,1.5082031249999999,1.47275390625,0.15146484375
0.8693115234375,0.9305419921875,1.48564453125,0.8113037109375,1.4332763671875,1.4800048828124999,1.4751708984374998,0.1611328125
0.8451416015625,0.928125,1.4759765624999999,0.8048583984375,1.4469726562499998,1.4953124999999998,1.50498046875,0.16435546874999998
0.8580322265625,0.8886474609374999,1.482421875,0.7855224609375,1.4348876953124998,1.4945068359375,1.4703369140625,0.1458251953125
0.8709228515624999,0.9087890624999999,1.5017578125,0.7694091796875,1.4429443359374998,1.4920898437499999,1.482421875,0.1611328125
0.823388671875,0.8910644531249999,1.4461669921875,0.7726318359375,1.4429443359374998,1.4687255859375,1.4888671875,0.1490478515625
0.8427246093749999,0.8958984375,1.4598632812499999,0.7661865234374999,1.4630859374999998,1.4920898437499999,1.4679199218749999,0.1571044921875
0.84111328125,0.8983154296875,1.4630859374999998,0.7855224609375,1.4389160156249998,1.4961181640624999,1.47275390625,0.1796630859375
0.8161376953124999,0.8789794921874999,1.477587890625,0.7734375,1.4501953125,1.4816162109375,1.4928955078125,0.1699951171875
0.8290283203125,0.8709228515624999,1.4558349609374999,0.7710205078125,1.4268310546874998,1.4953124999999998,1.46953125,0.159521484375
0.85400390625,0.8515869140625,1.4590576171874998,0.7597412109374999,1.458251953125,1.5009521484375,1.46953125,0.1699951171875
0.829833984375,0.8596435546875,1.4912841796874998,0.75087890625,1.456640625,1.50498046875,1.4558349609374999,0.17241210937499998
0.8145263671874999,0.8548095703124999,1.4364990234375,0.734765625,1.4501953125,1.4953124999999998,1.4703369140625,0.1571044921875
0.8121093749999999,0.8274169921875,1.442138671875,0.7436279296874999,1.4493896484375,1.493701171875,1.4671142578124998,0.14421386718749998
0.7774658203125,0.8467529296874999,1.46630859375,0.7669921875,1.4477783203124999,1.4896728515625,1.4300537109375,0.1409912109375
0.7935791015625,0.8362792968749999,1.4526123046875,0.7371826171875,1.4558349609374999,1.4751708984374998,1.461474609375,0.16274414062499998
0.7927734375,0.8612548828125,1.4896728515625,0.75087890625,1.456640625,1.5146484375,1.4252197265625,0.15871582031249998
0.81533203125,0.8362792968749999,1.46953125,0.71865234375,1.445361328125,1.49853515625,1.482421875,0.15468749999999998
0.7806884765625,0.8241943359374999,1.4655029296875,0.7146240234375,1.45341796875,1.5243164062499999,1.4638916015624999,0.14824218749999998
0.7855224609375,0.8523925781249999,1.4300537109375,0.7138183593749999,1.445361328125,1.4953124999999998,1.480810546875,0.1506591796875
0.79921875,0.8241943359374999,1.4953124999999998,0.7178466796874999,1.4469726562499998,1.4848388671875,1.4413330078125,0.1635498046875
0.7758544921874999,0.8113037109375,1.4630859374999998,0.7218749999999999,1.4171630859375,1.4735595703125,1.4284423828125,0.1490478515625
0.7597412109374999,0.7718261718749999,1.4397216796874999,0.7025390625,1.4542236328125,1.4953124999999998,1.4687255859375,0.1554931640625
0.7734375,0.8346679687499999,1.4510009765624998,0.6952880859374999,1.432470703125,1.5082031249999999,1.4832275390624998,0.1619384765625
0.758935546875,0.839501953125,1.45341796875,0.71865234375,1.4574462890625,1.4816162109375,1.4429443359374998,0.16274414062499998
0.7468505859375,0.7855224609375,1.482421875,0.69287109375,1.4469726562499998,1.4687255859375,1.4840332031249999,0.1619384765625
0.7275146484374999,0.7887451171875,1.442138671875,0.69287109375,1.4364990234375,1.474365234375,1.47275390625,0.16032714843749998
0.7387939453125,0.7959960937499999,1.4139404296875,0.6807861328125,1.43408203125,1.4945068359375,1.4622802734375,0.165966796875
0.7259033203124999,0.775048828125,1.4574462890625,0.6791748046874999,1.4228027343749998,1.48564453125,1.4558349609374999,0.165966796875
0.7234863281249999,0.7621582031249999,1.4461669921875,0.6711181640624999,1.4501953125,1.5146484375,1.4622802734375,0.15468749999999998
0.7275146484374999,0.784716796875,1.4598632812499999,0.6727294921875,1.4364990234375,1.4945068359375,1.47275390625,0.165966796875
0.7242919921875,0.7581298828124999,1.4437499999999999,0.6638671875,1.4381103515625,1.5009521484375,1.482421875,0.15468749999999998
0.7315429687499999,0.7855224609375,1.4767822265625,0.6646728515625,1.45341796875,1.4816162109375,1.474365234375,0.165966796875
0.6823974609375,0.7436279296874999,1.47275390625,0.6743408203125,1.4445556640625,1.4953124999999998,1.4832275390624998,0.1635498046875
0.710595703125,0.78310546875,1.4550292968749998,0.6638671875,1.4437499999999999,1.4945068359375,1.4671142578124998,0.1780517578125
0.700927734375,0.7718261718749999,1.458251953125,0.6493652343749999,1.445361328125,1.4816162109375,1.4622802734375,0.15468749999999998
0.69609375,0.7669921875,1.4655029296875,0.6590332031249999,1.456640625,1.49853515625,1.4622802734375,0.1393798828125
0.69609375,0.765380859375,1.4300537109375,0.6227783203124999,1.448583984375,1.4816162109375,1.47275390625,0.1393798828125
0.7057617187499999,0.7468505859375,1.4219970703125,0.6574218749999999,1.46953125,1.5436523437499998,1.47275390625,0.15629882812499998
0.6767578125,0.7581298828124999,1.4461669921875,0.64453125,1.4437499999999999,1.5275390624999998,1.46953125,0.1426025390625
0.6840087890625,0.7395996093749999,1.4429443359374998,0.6380859375,1.4356933593749999,1.4888671875,1.4510009765624998,0.1538818359375
0.6888427734375,0.75087890625,1.4139404296875,0.6380859375,1.4413330078125,1.4751708984374998,1.4791992187499998,0.15227050781249998
0.6896484374999999,0.7307373046875,1.4397216796874999,0.64453125,1.4437499999999999,1.5275390624999998,1.4510009765624998,0.15629882812499998
0.6743408203125,0.7234863281249999,1.4816162109375,0.6308349609374999,1.4308593749999998,1.5082031249999999,1.4558349609374999,0.16032714843749998
0.68642578125,0.7210693359375,1.4590576171874998,0.6243896484375,1.4501953125,1.5146484375,1.4558349609374999,0.159521484375
0.6380859375,0.720263671875,1.4953124999999998,0.6260009765625,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.159521484375
0.6614501953124999,0.720263671875,1.4429443359374998,0.6179443359375,1.4469726562499998,1.4920898437499999,1.4767822265625,0.165966796875
0.6582275390625,0.7476562499999999,1.445361328125,0.6413085937499999,1.4437499999999999,1.5082031249999999,1.4791992187499998,0.1732177734375
0.6437255859375,0.726708984375,1.429248046875,0.6413085937499999,1.4437499999999999,1.50498046875,1.4510009765624998,0.17644042968749998
0.6590332031249999,0.736376953125,1.4574462890625,0.6260009765625,1.4429443359374998,1.5202880859374999,1.4759765624999999,0.15146484375
0.6533935546874999,0.733154296875,1.4558349609374999,0.62197265625,1.4437499999999999,1.52109375,1.4638916015624999,0.141796875
0.6251953124999999,0.7218749999999999,1.4171630859375,0.6251953124999999,1.4550292968749998,1.4816162109375,1.480810546875,0.1506591796875
0.652587890625,0.6823974609375,1.4268310546874998,0.6123046875,1.4445556640625,1.5082031249999999,1.474365234375,0.1264892578125
0.6485595703125,0.708984375,1.4703369140625,0.61552734375,1.43408203125,1.5082031249999999,1.4526123046875,0.159521484375
0.6340576171875,0.7025390625,1.4300537109375,0.6034423828125,1.4445556640625,1.5082031249999999,1.4671142578124998,0.16032714843749998
0.6566162109375,0.708984375,1.4397216796874999,0.6163330078125,1.4429443359374998,1.5202880859374999,1.46953125,0.16032714843749998
0.6388916015624999,0.708984375,1.4429443359374998,0.6050537109374999,1.43408203125,1.5082031249999999,1.4767822265625,0.16435546874999998
0.6501708984375,0.72509765625,1.42119140625,0.6332519531249999,1.45341796875,1.5243164062499999,1.4606689453125,0.14421386718749998
0.6380859375,0.720263671875,1.445361328125,0.5994140625,1.4413330078125,1.533984375,1.4759765624999999,0.1732177734375
0.6469482421874999,0.7057617187499999,1.46630859375,0.5921630859375,1.4364990234375,1.4953124999999998,1.4590576171874998,0.1611328125
0.6324462890625,0.6977050781249999,1.456640625,0.5921630859375,1.43408203125,1.48564453125,1.4783935546875,0.165966796875
0.6260009765625,0.688037109375,1.4429443359374998,0.5921630859375,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.16274414062499998
0.6243896484375,0.684814453125,1.4574462890625,0.5921630859375,1.4308593749999998,1.4920898437499999,1.4687255859375,0.16274414062499998
0.6276123046875,0.6896484374999999,1.4429443359374998,0.5905517578125,1.4356933593749999,1.493701171875,1.4510009765624998,0.1538818359375
0.6131103515624999,0.6896484374999999,1.4429443359374998,0.5921630859375,1.43408203125,1.5082031249999999,1.4558349609374999,0.159521484375
0.631640625,0.6896484374999999,1.4397216796874999,0.59619140625,1.4437499999999999,1.5275390624999998,1.4510009765624998,0.15629882812499998
0.6227783203124999,0.6896484374999999,1.4953124999999998,0.5921630859375,1.4437499999999999,1.5082031249999999,1.4638916015624999,0.16032714843749998
0.6211669921874999,0.7049560546875,1.4574462890625,0.5921630859375,1.442138671875,1.5090087890625,1.4783935546875,0.149853515625
0.64453125,0.6791748046874999,1.4590576171874998,0.5857177734375,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.159521484375
0.6147216796875,0.6832031249999999,1.4574462890625,0.5921630859375,1.4437499999999999,1.48564453125,1.4800048828124999,0.165966796875
0.6187499999999999,0.6832031249999999,1.4703369140625,0.58974609375,1.43408203125,1.5082031249999999,1.4671142578124998,0.16032714843749998
0.5986083984375,0.720263671875,1.4518066406249999,0.6123046875,1.4437499999999999,1.5033691406249998,1.4816162109375,0.15871582031249998
0.631640625,0.6791748046874999,1.4397216796874999,0.5929687499999999,1.4437499999999999,1.5114257812499998,1.4510009765624998,0.15791015625
0.6348632812499999,0.6727294921875,1.4461669921875,0.5841064453125,1.4437499999999999,1.4945068359375,1.4671142578124998,0.159521484375
0.6163330078125,0.6985107421875,1.4437499999999999,0.588134765625,1.46953125,1.4945068359375,1.480810546875,0.1635498046875
0.5792724609375,0.6904541015625,1.4147460937499998,0.60263671875,1.4332763671875,1.4953124999999998,1.480810546875,0.1554931640625
0.7275146484374999,0.7887451171875,1.442138671875,0.69287109375,1.4364990234375,1.474365234375,1.47275390625,0.16032714843749998
0.7387939453125,0.7959960937499999,1.4139404296875,0.6807861328125,1.43408203125,1.4945068359375,1.4622802734375,0.165966796875
0.7259033203124999,0.775048828125,1.4574462890625,0.6791748046874999,1.4228027343749998,1.48564453125,1.4558349609374999,0.165966796875
0.7234863281249999,0.7621582031249999,1.4461669921875,0.6711181640624999,1.4501953125,1.5146484375,1.4622802734375,0.15468749999999998
0.7275146484374999,0.784716796875,1.4598632812499999,0.6727294921875,1.4364990234375,1.4945068359375,1.47275390625,0.165966796875
0.7242919921875,0.7581298828124999,1.4437499999999999,0.6638671875,1.4381103515625,1.5009521484375,1.482421875,0.15468749999999998
0.7315429687499999,0.7855224609375,1.4767822265625,0.6646728515625,1.45341796875,1.4816162109375,1.474365234375,0.165966796875
0.6823974609375,0.7436279296874999,1.47275390625,0.6743408203125,1.4445556640625,1.4953124999999998,1.4832275390624998,0.1635498046875
0.710595703125,0.78310546875,1.4550292968749998,0.6638671875,1.4437499999999999,1.4945068359375,1.4671142578124998,0.1780517578125
0.700927734375,0.7718261718749999,1.458251953125,0.6493652343749999,1.445361328125,1.4816162109375,1.4622802734375,0.15468749999999998
0.69609375,0.7669921875,1.4655029296875,0.6590332031249999,1.456640625,1.49853515625,1.4622802734375,0.1393798828125
0.69609375,0.765380859375,1.4300537109375,0.6227783203124999,1.448583984375,1.4816162109375,1.47275390625,0.1393798828125
0.7057617187499999,0.7468505859375,1.4219970703125,0.6574218749999999,1.46953125,1.5436523437499998,1.47275390625,0.15629882812499998
0.6767578125,0.7581298828124999,1.4461669921875,0.64453125,1.4437499999999999,1.5275390624999998,1.46953125,0.1426025390625
0.6840087890625,0.7395996093749999,1.4429443359374998,0.6380859375,1.4356933593749999,1.4888671875,1.4510009765624998,0.1538818359375
0.6888427734375,0.75087890625,1.4139404296875,0.6380859375,1.4413330078125,1.4751708984374998,1.4791992187499998,0.15227050781249998
0.6896484374999999,0.7307373046875,1.4397216796874999,0.64453125,1.4437499999999999,1.5275390624999998,1.4510009765624998,0.15629882812499998
0.6743408203125,0.7234863281249999,1.4816162109375,0.6308349609374999,1.4308593749999998,1.5082031249999999,1.4558349609374999,0.16032714843749998
0.68642578125,0.7210693359375,1.4590576171874998,0.6243896484375,1.4501953125,1.5146484375,1.4558349609374999,0.159521484375
0.6380859375,0.720263671875,1.4953124999999998,0.6260009765625,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.159521484375
0.6614501953124999,0.720263671875,1.4429443359374998,0.6179443359375,1.4469726562499998,1.4920898437499999,1.4767822265625,0.165966796875
0.6582275390625,0.7476562499999999,1.445361328125,0.6413085937499999,1.4437499999999999,1.5082031249999999,1.4791992187499998,0.1732177734375
0.6437255859375,0.726708984375,1.429248046875,0.6413085937499999,1.4437499999999999,1.50498046875,1.4510009765624998,0.17644042968749998
0.6590332031249999,0.736376953125,1.4574462890625,0.6260009765625,1.4429443359374998,1.5202880859374999,1.4759765624999999,0.15146484375
0.6533935546874999,0.733154296875,1.4558349609374999,0.62197265625,1.4437499999999999,1.52109375,1.4638916015624999,0.141796875
0.6251953124999999,0.7218749999999999,1.4171630859375,0.6251953124999999,1.4550292968749998,1.4816162109375,1.480810546875,0.1506591796875
0.652587890625,0.6823974609375,1.4268310546874998,0.6123046875,1.4445556640625,1.5082031249999999,1.474365234375,0.1264892578125
0.6485595703125,0.708984375,1.4703369140625,0.61552734375,1.43408203125,1.5082031249999999,1.4526123046875,0.159521484375
0.6340576171875,0.7025390625,1.4300537109375,0.6034423828125,1.4445556640625,1.5082031249999999,1.4671142578124998,0.16032714843749998
0.6566162109375,0.708984375,1.4397216796874999,0.6163330078125,1.4429443359374998,1.5202880859374999,1.46953125,0.16032714843749998
0.6388916015624999,0.708984375,1.4429443359374998,0.6050537109374999,1.43408203125,1.5082031249999999,1.4767822265625,0.16435546874999998
0.6501708984375,0.72509765625,1.42119140625,0.6332519531249999,1.45341796875,1.5243164062499999,1.4606689453125,0.14421386718749998
0.6380859375,0.720263671875,1.445361328125,0.5994140625,1.4413330078125,1.533984375,1.4759765624999999,0.1732177734375
0.6469482421874999,0.7057617187499999,1.46630859375,0.5921630859375,1.4364990234375,1.4953124999999998,1.4590576171874998,0.1611328125
0.6324462890625,0.6977050781249999,1.456640625,0.5921630859375,1.43408203125,1.48564453125,1.4783935546875,0.165966796875
0.6260009765625,0.688037109375,1.4429443359374998,0.5921630859375,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.16274414062499998
0.6243896484375,0.684814453125,1.4574462890625,0.5921630859375,1.4308593749999998,1.4920898437499999,1.4687255859375,0.16274414062499998
0.6276123046875,0.6896484374999999,1.4429443359374998,0.5905517578125,1.4356933593749999,1.493701171875,1.4510009765624998,0.1538818359375
0.6131103515624999,0.6896484374999999,1.4429443359374998,0.5921630859375,1.43408203125,1.5082031249999999,1.4558349609374999,0.159521484375
0.631640625,0.6896484374999999,1.4397216796874999,0.59619140625,1.4437499999999999,1.5275390624999998,1.4510009765624998,0.15629882812499998
0.6227783203124999,0.6896484374999999,1.4953124999999998,0.5921630859375,1.4437499999999999,1.5082031249999999,1.4638916015624999,0.16032714843749998
0.6211669921874999,0.7049560546875,1.4574462890625,0.5921630859375,1.442138671875,1.5090087890625,1.4783935546875,0.149853515625
0.64453125,0.6791748046874999,1.4590576171874998,0.5857177734375,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.159521484375
0.6147216796875,0.6832031249999999,1.4574462890625,0.5921630859375,1.4437499999999999,1.48564453125,1.4800048828124999,0.165966796875
0.6187499999999999,0.6832031249999999,1.4703369140625,0.58974609375,1.43408203125,1.5082031249999999,1.4671142578124998,0.16032714843749998
0.5986083984375,0.720263671875,1.4518066406249999,0.6123046875,1.4437499999999999,1.5033691406249998,1.4816162109375,0.15871582031249998
0.631640625,0.6791748046874999,1.4397216796874999,0.5929687499999999,1.4437499999999999,1.5114257812499998,1.4510009765624998,0.15791015625
0.6348632812499999,0.6727294921875,1.4461669921875,0.5841064453125,1.4437499999999999,1.4945068359375,1.4671142578124998,0.159521484375
0.6163330078125,0.6985107421875,1.4437499999999999,0.588134765625,1.46953125,1.4945068359375,1.480810546875,0.1635498046875
0.5792724609375,0.6904541015625,1.4147460937499998,0.60263671875,1.4332763671875,1.4953124999999998,1.480810546875,0.1554931640625
0.6066650390625,0.6703125,1.4429443359374998,0.5776611328125,1.4469726562499998,1.5114257812499998,1.4687255859375,0.159521484375
0.605859375,0.69287109375,1.4526123046875,0.58330078125,1.4437499999999999,1.5275390624999998,1.4638916015624999,0.14018554687499998
0.6050537109374999,0.671923828125,1.4381103515625,0.5776611328125,1.442138671875,1.5186767578125,1.4767822265625,0.16435546874999998
0.6171386718749999,0.6662841796875,1.4953124999999998,0.5776611328125,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.159521484375
0.5921630859375,0.6590332031249999,1.4574462890625,0.5792724609375,1.4356933593749999,1.4912841796874998,1.4767822265625,0.16435546874999998
0.59619140625,0.6751464843749999,1.445361328125,0.58974609375,1.4437499999999999,1.5082031249999999,1.4542236328125,0.146630859375
0.5921630859375,0.6590332031249999,1.4381103515625,0.5744384765625,1.4356933593749999,1.5194824218749998,1.4687255859375,0.165966796875
0.5905517578125,0.6533935546874999,1.4010498046875,0.5736328125,1.4437499999999999,1.52109375,1.4510009765624998,0.15791015625
0.5873291015625,0.6574218749999999,1.4590576171874998,0.5760498046875,1.4437499999999999,1.5082031249999999,1.4558349609374999,0.16032714843749998
0.5873291015625,0.6751464843749999,1.445361328125,0.5865234375,1.4437499999999999,1.5082031249999999,1.4791992187499998,0.1732177734375
0.5728271484374999,0.6703125,1.4719482421874999,0.5615478515625,1.448583984375,1.4888671875,1.4816162109375,0.15468749999999998
0.580078125,0.6703125,1.4461669921875,0.5671875,1.4437499999999999,1.5275390624999998,1.4751708984374998,0.1458251953125
0.580078125,0.668701171875,1.445361328125,0.5768554687499999,1.4437499999999999,1.4888671875,1.4791992187499998,0.165966796875
0.5696044921875,0.6703125,1.4703369140625,0.5631591796875,1.4356933593749999,1.4864501953125,1.4783935546875,0.1490478515625
0.580078125,0.6566162109375,1.4953124999999998,0.5551025390625,1.4469726562499998,1.5082031249999999,1.4759765624999999,0.146630859375
